time,u10,v10,d2m,t2m,sp,blh,tco3,tcwv,tcc,tp,wind_speed,wind_dir,RH,tp_mm
2022-01-03 16:00:00+07:00,0.77633667,0.5378418,18.141968,24.612427,89615.81,834.3379,0.0055441298,27.322937,0.99554443,0.0001001358,0.9444429,55.28598,67.26799,0.1001358
2022-01-03 17:00:00+07:00,0.49604797,0.45074463,18.056335,23.051514,89688.05,516.94946,0.0055614077,27.074448,0.9881592,3.2901764e-05,0.67024946,47.73947,73.492805,0.032901764
2022-01-03 18:00:00+07:00,0.53590393,0.35473633,18.876373,22.967194,89754.68,203.90266,0.0055670924,26.896713,0.97262573,8.583069e-06,0.6426748,56.497833,77.76231,0.008583069
2022-01-03 19:00:00+07:00,0.56503296,0.40516663,18.950775,22.344421,89815.336,89.09837,0.005572319,26.919022,0.9859619,3.862381e-05,0.69528574,54.356934,81.13303,0.03862381
2022-01-03 20:00:00+07:00,0.21922302,0.9415436,18.810211,22.002075,89859.086,80.06839,0.005563207,26.570648,0.99261475,5.722046e-05,0.96672803,13.106873,82.118416,0.05722046
2022-01-03 21:00:00+07:00,-0.00064086914,0.98239136,18.73407,20.252869,89897.07,66.34061,0.005571991,25.515144,0.98223877,0.0001411438,0.9823916,359.96262,90.99248,0.1411438
2022-01-03 22:00:00+07:00,0.3252411,0.87849426,18.936127,20.679626,89901.164,73.464905,0.0055770464,24.46682,0.980011,1.7166138e-05,0.9367678,20.315857,89.75379,0.017166138
2022-01-03 23:00:00+07:00,0.34246826,0.96899414,18.920319,20.715546,89900.734,69.66014,0.005581036,23.517258,0.9777832,0.0,1.0277325,19.464752,89.467186,0.0
2022-01-04 00:00:00+07:00,-0.08718872,1.039032,18.014435,19.57779,89849.48,46.533783,0.0055719316,22.771896,1.0,0.0,1.0426837,355.20334,90.69385,0.0
2022-01-04 01:00:00+07:00,-0.40118408,1.0224304,17.900635,19.417206,89821.41,52.125412,0.0055679977,22.529434,1.0,0.0,1.0983226,338.5758,90.9503,0.0
2022-01-04 02:00:00+07:00,-0.47001648,0.9947052,18.056885,19.836334,89777.93,57.01326,0.005555924,22.490204,1.0,0.0,1.1001608,334.7084,89.48893,0.0
2022-01-04 03:00:00+07:00,-0.5133362,1.1566772,17.278961,19.332977,89795.52,49.26242,0.00556555,22.39769,0.9918518,0.0,1.2654707,336.06824,87.91315,0.0
2022-01-04 04:00:00+07:00,-0.49668884,1.3226776,16.74295,18.976501,89779.36,37.935135,0.0055812486,22.043335,0.9500122,0.0,1.4128609,339.41797,86.88708,0.0
2022-01-04 05:00:00+07:00,-0.5416107,0.843277,16.528076,18.720062,89791.24,33.871246,0.0056442097,22.950958,0.9036865,0.0,1.0022266,327.28864,87.09297,0.0
2022-01-04 06:00:00+07:00,-0.5580597,0.8385925,16.228546,18.759247,89854.66,29.945862,0.0056263134,22.856201,0.8624573,0.0,1.0073073,326.35736,85.23919,0.0
2022-01-04 07:00:00+07:00,-0.4201355,0.7688751,16.146454,19.853973,89912.59,58.148346,0.005608078,22.835495,0.88357544,0.0,0.8761751,331.34653,79.20934,0.0
2022-01-04 08:00:00+07:00,-0.174057,0.087768555,14.228119,20.723785,89982.16,339.62634,0.0055816136,23.182007,0.93777466,0.0,0.19493373,296.7596,66.362175,0.0
2022-01-04 09:00:00+07:00,0.08892822,-0.37774658,15.165497,24.670807,90041.55,638.64795,0.005573783,23.933258,0.95111084,0.0,0.38807306,166.75275,55.486195,0.0
2022-01-04 10:00:00+07:00,0.47045898,-0.55496216,16.020477,24.97226,89989.58,805.04663,0.0055502355,24.991486,0.9803772,1.9073486e-05,0.72754014,139.711,57.563484,0.019073486
2022-01-04 11:00:00+07:00,0.94955444,-0.78756714,16.71045,25.102203,89983.87,983.125,0.0055263266,26.212006,0.95962524,4.005432e-05,1.2336595,129.67255,59.68408,0.04005432
2022-01-04 12:00:00+07:00,1.2473297,-1.0071259,17.560211,25.878448,89934.445,1058.9888,0.0055037737,27.551636,0.97631836,5.4359436e-05,1.6031637,128.9183,60.14308,0.054359436
2022-01-04 13:00:00+07:00,1.4696198,-0.90766907,17.764618,25.773651,89881.87,1039.5476,0.005490478,28.644226,0.97592163,0.00016260147,1.7273232,121.70038,61.30241,0.16260147
2022-01-04 14:00:00+07:00,1.5654144,-0.752182,18.005402,25.85141,89781.164,1028.5181,0.0054760575,29.134247,0.949646,0.00014448166,1.7367499,115.66431,61.952053,0.14448166
2022-01-04 15:00:00+07:00,1.2690887,-0.6351166,18.479279,24.971771,89730.84,895.4553,0.005492132,29.974136,0.8989563,0.00013542175,1.4191403,116.58569,67.24751,0.13542175
2022-01-04 16:00:00+07:00,1.0513916,-0.4917755,18.600922,24.419342,89690.95,563.67456,0.005487375,31.29004,0.83154297,0.00018405914,1.1607184,115.06726,70.03586,0.18405914
2022-01-04 17:00:00+07:00,0.4864502,-0.6957092,18.73764,22.879456,89730.336,415.85693,0.005507376,33.583786,0.91516113,0.0002040863,0.8489082,145.03818,77.501884,0.2040863
2022-01-04 18:00:00+07:00,0.20649719,-0.46961975,18.837372,22.823334,89761.15,228.4554,0.0055325814,33.896423,0.9885254,0.00010871887,0.51301444,156.26434,78.25201,0.10871887
2022-01-04 19:00:00+07:00,0.10731506,-0.299057,19.483673,21.982117,89828.26,111.80318,0.0055365823,34.051605,0.9940796,8.106232e-05,0.31772885,160.2597,85.742226,0.08106232
2022-01-04 20:00:00+07:00,-0.4326477,0.031036377,19.344666,21.805511,89889.71,64.32211,0.0055445693,34.01187,0.98150635,5.9127808e-05,0.43375948,274.10315,85.92538,0.059127808
2022-01-04 21:00:00+07:00,-0.3438568,0.23860168,19.243866,20.202576,89946.336,43.789978,0.005546566,33.81349,0.9630127,3.8146973e-06,0.4185311,304.7567,94.22549,0.0038146973
2022-01-04 22:00:00+07:00,-0.11212158,0.36984253,19.072723,20.428192,89952.16,31.37735,0.005553413,33.379837,0.84762573,0.0,0.38646442,343.13477,91.936,0.0
2022-01-04 23:00:00+07:00,0.21359253,0.30830383,19.058868,20.54181,89957.234,29.924622,0.005558066,33.008392,0.8659668,0.0,0.37506402,34.714172,91.2151,0.0
2022-01-05 00:00:00+07:00,0.24481201,0.06552124,18.497772,20.007782,89927.25,36.692963,0.005557228,32.85112,0.9002075,0.0,0.2534284,75.0166,91.02651,0.0
2022-01-05 01:00:00+07:00,0.19551086,0.06376648,18.13742,19.595428,89894.87,44.12401,0.0055539384,32.519775,0.8373413,0.0,0.20564695,71.9361,91.29724,0.0
2022-01-05 02:00:00+07:00,-0.15008545,0.23408508,18.138428,19.524841,89848.91,37.44713,0.0055347197,32.044937,0.8373108,1.6212463e-05,0.27806738,327.33374,91.70424,0.016212463
2022-01-05 03:00:00+07:00,-0.14891052,0.3183899,17.803741,18.826263,89820.71,38.243225,0.0055136345,31.65636,0.84432983,4.2915344e-06,0.35149178,334.93457,93.788895,0.0042915344
2022-01-05 04:00:00+07:00,-0.16946411,0.4166565,17.769714,18.807556,89789.79,25.178146,0.005490303,31.407578,0.74645996,4.7683716e-07,0.44980076,337.86725,93.697586,0.00047683716
2022-01-05 05:00:00+07:00,-0.09063721,0.38594055,18.414032,19.659393,89844.7,24.341599,0.005487174,31.664986,0.44937134,0.0,0.39644068,346.78372,92.52707,0.0
2022-01-05 06:00:00+07:00,-0.1607666,0.30836487,18.463898,19.563568,89898.41,23.47638,0.0054590814,31.81977,0.22348022,0.0,0.3477568,332.46463,93.37051,0.0
2022-01-05 07:00:00+07:00,-0.3597412,0.1869049,18.43222,20.361023,89919.09,169.69644,0.0054480396,31.941154,0.5166321,0.0,0.40539756,297.4543,88.69521,0.0
2022-01-05 08:00:00+07:00,-0.18440247,-0.64237976,18.230743,20.80899,89964.56,506.08862,0.0054480843,32.437622,0.7090759,0.0,0.6683233,196.01672,85.19663,0.0
2022-01-05 09:00:00+07:00,0.22692871,-1.0426483,18.681183,24.331757,89983.09,638.9468,0.0054407343,33.24273,0.760376,1.001358e-05,1.0670577,167.72125,70.758644,0.01001358
2022-01-05 10:00:00+07:00,0.5749054,-1.2434845,18.543549,24.804108,89942.11,765.9986,0.0054495037,33.790497,0.65390015,4.196167e-05,1.3699526,155.18726,68.1976,0.04196167
2022-01-05 11:00:00+07:00,1.0362701,-1.3085175,18.537079,25.201813,89933.96,838.19116,0.0054683425,34.259544,0.4876709,4.529953e-05,1.6691536,141.6228,66.572586,0.04529953
2022-01-05 12:00:00+07:00,1.3373566,-1.27565,18.631317,26.428284,89840.18,817.43164,0.005470358,35.227135,0.425354,2.670288e-05,1.8481898,133.64722,62.271736,0.02670288
2022-01-05 13:00:00+07:00,1.5895996,-1.1636047,18.79895,26.49826,89791.7,835.3806,0.0054649897,36.55906,0.49414062,6.818771e-05,1.9699754,126.20453,62.66867,0.06818771
2022-01-05 14:00:00+07:00,1.5555573,-0.8534241,18.790283,26.12088,89757.83,786.59375,0.0054528005,38.142883,0.5215149,0.00028657913,1.774286,118.75046,64.04601,0.28657913
2022-01-05 15:00:00+07:00,1.5003204,-0.6481476,18.850983,25.210419,89680.93,626.9265,0.0054382086,38.444344,0.6725464,0.0002975464,1.6343367,113.364624,67.85743,0.2975464
2022-01-05 16:00:00+07:00,1.3861542,-0.027435303,18.798676,24.59201,89692.17,536.9839,0.0054135807,39.725136,0.71932983,0.0005431175,1.3864256,91.13388,70.17832,0.5431175
2022-01-05 17:00:00+07:00,0.52072144,-0.08502197,19.212494,22.942352,89718.08,287.2299,0.005417835,40.915417,0.9076233,0.00036382675,0.52761686,99.273254,79.52904,0.36382675
2022-01-05 18:00:00+07:00,0.28927612,0.18640137,19.55539,22.759491,89777.836,106.31523,0.005415909,41.361588,0.95565796,0.0003323555,0.344131,57.20343,82.14863,0.3323555
2022-01-05 19:00:00+07:00,0.0068969727,0.041809082,19.69342,21.963898,89839.08,81.254,0.0054276437,41.402805,0.9119568,0.00037431717,0.042374138,9.36734,86.963036,0.37431717
2022-01-05 20:00:00+07:00,-0.59757996,0.08720398,19.668854,22.09439,89928.19,80.19437,0.005459007,41.885296,0.85165405,0.00018548965,0.6039092,278.3025,86.14248,0.18548965
2022-01-05 21:00:00+07:00,-0.34773254,-0.57366943,19.071808,21.013702,89943.39,48.6709,0.005460594,41.5654,0.6309509,0.00055646896,0.6708312,211.22235,88.67555,0.55646896
2022-01-05 22:00:00+07:00,0.05697632,-0.46614075,19.359894,20.633087,89967.805,69.95766,0.005457405,41.358994,0.7485657,6.9618225e-05,0.46960995,173.03131,92.42002,0.069618225
2022-01-05 23:00:00+07:00,-0.15060425,0.098526,19.547089,20.973785,89969.055,32.156525,0.005479861,40.90042,0.8284607,3.33786e-06,0.17996947,303.1929,91.562035,0.00333786
2022-01-06 00:00:00+07:00,-0.17895508,0.33909607,19.131195,20.139587,89957.94,42.54384,0.0054922737,40.520737,0.9349365,3.8146973e-05,0.38342023,332.17752,93.931564,0.038146973
2022-01-06 01:00:00+07:00,-0.32907104,0.33338928,19.089203,19.950592,89935.63,49.95932,0.0055068284,39.99716,0.90167236,9.727478e-05,0.46844015,315.37347,94.78829,0.09727478
2022-01-06 02:00:00+07:00,-0.26072693,0.31750488,19.08429,20.063324,89879.11,42.06726,0.0055094846,39.66243,0.8698425,0.00012302399,0.41083804,320.60803,94.100266,0.12302399
2022-01-06 03:00:00+07:00,-0.21037292,0.36888123,18.998077,19.735626,89869.7,37.429367,0.005503092,39.35907,0.95269775,4.386902e-05,0.42465296,330.3039,95.51541,0.04386902
2022-01-06 04:00:00+07:00,-0.08885193,0.34391785,18.999176,19.670685,89866.125,36.649597,0.005484972,39.302498,0.9541321,1.9073486e-06,0.35521,345.51425,95.90763,0.0019073486
2022-01-06 05:00:00+07:00,-0.27420044,1.0494843,19.278473,20.299103,89859.84,39.939163,0.0054463223,37.852013,0.91567993,4.7683716e-07,1.0847133,345.35757,93.86716,0.00047683716
