waktu,pm25,tinggi_lapisan_batas_m,ozon_kolom_kg_m2,uap_air_kolom_kg_m2,tutupan_awan_01,suhu_2m_C,titik_embun_C,tekanan_hPa,curah_hujan_mm,kecepatan_angin_kmh,arah_angin_derajat,kelembapan_persen
2022-11-01 00:00:00,,92.72803,0.0057513574,27.488464,1.0,20.373688,18.4617,896.7307,0.0,2.9180841,164.70277,88.789734
2022-11-01 01:00:00,,367.36963,0.0057535795,27.103363,1.0,21.000336,18.53183,897.1563,0.00071525574,2.515868,145.01494,85.80426
2022-11-01 02:00:00,,653.92163,0.0057491325,26.778046,1.0,25.041595,19.185242,897.03015,0.037670135,1.811486,153.49089,69.98736
2022-11-01 03:00:00,,862.4844,0.0057397513,27.552444,1.0,25.67868,18.822845,896.678,0.11134148,0.017975325,30.4833,65.87935
2022-11-01 04:00:00,,951.28955,0.00573429,29.051926,0.9988861,25.804047,18.83432,896.3276,0.28944016,1.5586554,340.1882,65.43833
2022-11-01 05:00:00,,935.594,0.005721334,31.249252,0.9988861,26.631989,19.276276,895.54175,0.4453659,3.4384444,352.0079,64.055466
2022-11-01 06:00:00,,943.1018,0.0057129613,33.84355,0.9983368,26.114868,19.532806,895.1259,0.4811287,3.8312333,342.12567,67.10252
2022-11-01 07:00:00,,662.58765,0.0057063405,35.07103,0.9983368,25.809418,19.967865,894.245,0.2872944,4.4301605,316.56152,70.19584
2022-11-01 08:00:00,,633.2866,0.005697706,35.61624,0.9988861,24.196686,19.701935,893.9113,0.48041344,5.058072,305.31772,76.01706
2022-11-01 09:00:00,,452.2898,0.0056901835,36.458008,0.9925842,23.414948,19.756683,893.90393,0.4966259,3.7904878,292.40247,79.9484
2022-11-01 10:00:00,,404.1693,0.0057195895,37.370102,0.99684143,21.844208,18.861755,894.47095,0.24318695,2.3873787,267.3664,83.180626
2022-11-01 11:00:00,,110.459946,0.0057232613,36.99932,0.9766693,21.893524,18.854218,894.8474,0.16522408,0.70999044,255.60144,82.891556
2022-11-01 12:00:00,,83.62146,0.005754537,36.57397,1.0,21.309082,18.943878,895.8783,0.25486946,1.2632494,150.90038,86.39044
2022-11-01 13:00:00,,104.03764,0.005764697,36.220093,1.0,21.328033,19.222504,896.6178,0.21886826,1.7667537,132.78369,87.802185
2022-11-01 14:00:00,,84.91307,0.0057757804,35.985657,1.0,20.59378,19.090546,897.3315,0.07009506,2.108969,136.17142,91.1031
2022-11-01 15:00:00,,109.00459,0.005768639,35.27356,0.86224365,19.706757,18.866913,897.1778,0.02026558,3.3228486,145.53362,94.90649
2022-11-01 16:00:00,,108.342514,0.0057750093,33.642822,0.85014343,19.84079,18.834198,896.5543,0.005722046,3.2603025,160.51546,93.92875
2022-11-01 17:00:00,,80.77101,0.0057872944,32.451935,0.8202667,19.22049,18.292511,896.37994,0.00023841858,3.209209,186.66533,94.365105
2022-11-01 18:00:00,,59.167923,0.0057925945,31.439285,0.9108734,19.469086,18.410126,895.8491,0.0014305115,3.0747676,193.39375,93.60441
2022-11-01 19:00:00,,80.310974,0.00579997,30.582397,0.97702026,19.613312,18.61496,895.2067,0.011920929,3.3029456,171.93094,93.96694
2022-11-01 20:00:00,,68.20352,0.005802499,30.372322,1.0,19.116913,18.15561,895.25635,0.0014305115,3.5588326,166.27261,94.16358
2022-11-01 21:00:00,,74.177734,0.0058010397,30.38792,0.9981537,18.638367,17.857025,895.1605,0.00333786,3.999231,153.07524,95.215805
2022-11-01 22:00:00,,48.271927,0.0058017503,29.744774,0.9790802,20.084381,18.728943,895.90894,0.00047683716,3.473622,171.2001,91.915924
2022-11-01 23:00:00,,61.97525,0.0058041136,30.380707,0.982605,20.179413,18.608826,896.6598,0.0,4.5070662,157.91408,90.693375
2022-11-02 00:00:00,,178.5224,0.005812904,31.058167,0.9707184,20.789642,18.335327,897.0634,0.00071525574,4.682602,145.82057,85.85956
2022-11-02 01:00:00,,453.66992,0.005815257,31.550484,0.9890442,21.58847,18.421967,897.3371,0.007390976,3.412082,131.74222,82.19805
2022-11-02 02:00:00,,748.5112,0.005824061,32.224655,0.9837189,25.301117,18.974884,897.25055,0.027179718,2.7716746,106.76961,68.01621
2022-11-02 03:00:00,,900.6884,0.0058146706,33.189484,0.9964752,25.521698,18.703796,896.71844,0.08249283,2.5531888,88.67718,66.00319
2022-11-02 04:00:00,,1008.0134,0.005793463,34.465576,0.9981537,26.201813,18.662506,896.40656,0.08893013,2.1581955,32.839844,63.23324
2022-11-02 05:00:00,,981.1189,0.0057722833,36.03453,0.9953613,27.03543,18.905884,895.6103,0.13136864,2.7726746,0.0090810545,61.1256
2022-11-02 06:00:00,,967.7634,0.005756641,37.265884,0.9979553,26.701385,18.728241,894.49585,0.21624565,3.1554096,341.61963,61.650105
2022-11-02 07:00:00,,758.1531,0.005743464,38.458168,0.99406433,25.989166,19.207306,894.0036,0.30708313,3.2437303,337.4029,66.24825
2022-11-02 08:00:00,,679.2178,0.0057220585,39.87474,1.0,24.69281,19.315155,893.7353,0.27751923,2.7770107,355.23212,72.039825
2022-11-02 09:00:00,,461.72607,0.00570456,40.26313,0.9871979,24.841675,19.33609,893.4618,0.118255615,2.0630105,343.72498,71.49525
2022-11-02 10:00:00,,392.48413,0.005747256,41.56096,0.9979553,22.794525,19.561981,893.6691,0.009536743,2.8625164,340.96805,82.00791
2022-11-02 11:00:00,,199.06662,0.005751089,42.44729,1.0,22.277466,19.39035,894.16705,0.19073486,1.4941866,7.518225,83.72606
2022-11-02 12:00:00,,103.94438,0.0057635214,43.577194,1.0,21.976532,19.65982,895.5379,0.2861023,1.1846889,10.921248,86.71502
2022-11-02 13:00:00,,103.64757,0.0057611894,44.099014,1.0,22.153717,20.009613,896.05524,0.13160706,1.6715848,21.840918,87.66396
2022-11-02 14:00:00,,95.813644,0.005780832,44.552338,0.9983368,20.80722,19.60791,897.0054,0.038146973,2.105334,28.771166,92.85481
2022-11-02 15:00:00,,87.82402,0.0057874545,44.362732,1.0,20.599274,19.518738,897.127,0.02002716,1.4011798,17.350943,93.532005
2022-11-02 16:00:00,,105.726654,0.0057917098,43.931244,1.0,20.72403,19.738556,896.76373,0.0042915344,1.6158122,291.05554,94.091354
2022-11-02 17:00:00,,87.914,0.00580485,42.868576,0.9959259,20.459747,19.538483,896.1447,0.00071525574,1.2155098,229.32878,94.45596
2022-11-02 18:00:00,,60.305405,0.0058188364,41.66391,0.99443054,20.563751,19.505035,895.5465,0.0014305115,1.8283803,152.50803,93.65723
2022-11-02 19:00:00,,39.872513,0.0058234166,41.140717,0.9985199,20.625092,19.575775,895.0813,0.004053116,1.5820018,146.66086,93.71478
2022-11-02 20:00:00,,31.85524,0.005819606,40.67772,1.0,20.280304,19.360535,894.875,0.020980835,0.7533869,145.33891,94.45742
2022-11-02 21:00:00,,29.77069,0.0058203135,40.107513,0.99238586,20.523224,19.413422,895.18756,0.0014305115,0.46484816,82.715416,93.35832
2022-11-02 22:00:00,,22.537071,0.005827991,39.06685,0.9838867,20.881683,19.73291,895.69244,0.0,0.5671246,31.888905,93.15035
2022-11-02 23:00:00,,22.681793,0.0058199586,38.372696,0.9805603,20.913422,19.665619,896.40765,0.0,0.17970622,191.03172,92.58133
2022-11-03 00:00:00,,142.92914,0.0058293333,38.176117,0.993515,21.389618,19.340668,897.0332,0.0,0.80960786,288.5591,88.11727
2022-11-03 01:00:00,,362.68213,0.0058437185,37.8667,0.9979553,22.007233,19.88858,897.1691,0.03194809,1.9309374,338.73828,87.789505
2022-11-03 02:00:00,,511.98926,0.005838108,38.252106,0.9979553,25.415283,20.23172,897.2296,0.12469292,2.861029,341.9279,73.03978
2022-11-03 03:00:00,,649.47534,0.005821385,38.939476,1.0,25.424438,19.935944,897.07263,0.20289421,4.1486726,344.02866,71.676285
2022-11-03 04:00:00,,777.2754,0.0058002365,40.0364,1.0,25.662994,20.332977,896.5517,0.26130676,4.7744417,351.2133,72.42487
2022-11-03 05:00:00,,758.6284,0.0057832785,40.780487,1.0,26.825958,20.38086,895.6749,0.22673607,5.2795305,351.65375,67.81661
2022-11-03 06:00:00,,628.32446,0.005771218,41.361618,0.9959259,25.792633,20.447906,895.025,3.7004948,5.8647227,336.20828,72.38191
2022-11-03 07:00:00,,451.81567,0.0057613784,42.20208,1.0,23.800842,19.960724,895.1796,4.5895576,1.920158,15.768203,79.10519
2022-11-03 08:00:00,,203.6269,0.0057659023,41.84674,1.0,22.069458,19.663422,894.59015,2.301693,1.9532166,340.38586,86.24439
2022-11-03 09:00:00,,230.336,0.005782359,40.93068,0.9994507,21.79654,19.879791,894.7406,0.3004074,1.3382463,294.03366,88.87711
2022-11-03 10:00:00,,77.65608,0.005819913,42.361557,1.0,21.246552,19.704865,895.0899,0.12660027,1.1341566,196.46535,90.927925
2022-11-03 11:00:00,,83.54187,0.005837947,41.87227,1.0,21.455963,19.81363,895.98486,0.04529953,1.696042,208.48413,90.37617
2022-11-03 12:00:00,,56.82144,0.0058276593,41.699753,1.0,21.413849,19.839172,896.6268,0.054597855,2.8409724,221.66647,90.75316
2022-11-03 13:00:00,,72.81587,0.005847536,41.357788,1.0,21.487213,19.997345,897.0344,0.02503395,3.4882967,190.12271,91.23601
2022-11-03 14:00:00,,81.15837,0.005861639,41.006866,0.9898224,20.538544,19.333344,897.71173,0.0038146973,4.1258307,156.27722,92.806725
2022-11-03 15:00:00,,74.7423,0.0058526057,40.799774,1.0,20.525269,19.36325,897.5717,0.00047683716,4.0630226,167.71729,93.055695
2022-11-03 16:00:00,,64.06691,0.005853829,40.99817,1.0,20.710175,19.420807,897.7383,0.0,3.490302,175.2523,92.3314
2022-11-03 17:00:00,,58.424545,0.0058486974,40.71779,0.9959259,20.433868,19.394379,897.093,0.0,2.7666132,182.2451,93.76322
2022-11-03 18:00:00,,41.6093,0.0058405153,40.73346,1.0,20.48059,19.428467,896.96643,0.0,2.5876565,165.07195,93.691734
2022-11-03 19:00:00,,47.95494,0.005825039,40.25003,0.9981537,20.558685,19.46402,896.4517,0.5455017,2.0683749,150.31192,93.44795
2022-11-03 20:00:00,,42.558716,0.005823604,39.454758,0.9781647,20.236908,19.33078,896.31665,0.26607513,2.1092136,168.80156,94.53582
2022-11-03 21:00:00,,41.410355,0.005821664,39.075745,0.9959259,20.10431,19.22641,896.59924,0.5469322,2.925858,173.98114,94.696815
2022-11-03 22:00:00,,51.019623,0.005836212,36.766525,0.993515,20.900604,19.646393,897.098,0.4196167,3.7711802,194.3913,92.54383
2022-11-03 23:00:00,,63.327026,0.0058404757,36.486237,1.0,20.761993,19.532623,897.70056,0.29563904,5.073158,173.43803,92.679214
2022-11-04 00:00:00,,123.0941,0.005860409,35.625137,1.0,20.830475,19.0625,898.04474,0.088214874,4.28628,160.54028,89.62807
2022-11-04 01:00:00,,256.0525,0.005868861,36.03392,0.9981537,20.682434,19.022491,898.4523,0.15544891,3.0785208,130.45314,90.22316
2022-11-04 02:00:00,,551.4885,0.0058620768,36.52516,0.96025085,24.485413,20.20523,898.7796,0.13279915,2.1896622,106.36317,77.07883
2022-11-04 03:00:00,,790.68677,0.005846759,37.18303,0.9776001,25.62967,20.06955,898.2994,0.104904175,0.8452202,53.39523,71.39609
2022-11-04 04:00:00,,911.5198,0.0058288425,38.052795,0.9714813,25.778778,20.165741,897.6928,1.6608238,1.9216572,29.989878,71.189804
2022-11-04 05:00:00,,726.0908,0.005812665,39.062714,0.98057556,25.851898,20.450775,896.9919,7.0109367,3.0203872,23.263855,72.14094
2022-11-04 06:00:00,,606.2114,0.005792046,38.881958,0.8437195,24.777039,20.10263,895.8951,8.311272,3.3628073,23.788488,75.26751
2022-11-04 07:00:00,,458.8828,0.0057606446,41.037308,0.903656,25.484589,20.528473,895.7397,6.1540604,2.6824403,48.150143,74.084404
2022-11-04 08:00:00,,315.43677,0.005717952,40.905792,0.96817017,22.587128,19.23349,895.3629,3.5190582,0.93096995,105.390915,81.36674
2022-11-04 09:00:00,,195.45746,0.0057167085,41.092575,0.9985199,22.970459,19.457,895.5974,1.8963814,1.8749596,65.72219,80.61096
2022-11-04 10:00:00,,143.67961,0.005761302,42.416534,1.0,20.14975,18.82248,896.44446,1.9538403,2.714829,69.589005,92.08166
2022-11-04 11:00:00,,55.694275,0.005774045,42.94487,0.99702454,20.172638,18.954498,897.3697,1.1305809,1.8118637,51.217567,92.71251
2022-11-04 12:00:00,,68.67227,0.0057798354,43.21039,0.9994507,19.900818,19.046234,898.2551,1.064539,1.2307296,107.33586,94.82658
2022-11-04 13:00:00,,69.703,0.005801467,42.571335,0.9979553,20.087067,19.18753,898.8689,0.5426407,1.6539167,93.22343,94.568596
2022-11-04 14:00:00,,63.80217,0.005818759,41.771988,0.98573303,19.361786,19.00177,899.2746,0.18167496,2.2838752,138.12268,97.78216
2022-11-04 15:00:00,,42.041534,0.005827912,41.412018,0.9988861,19.240143,18.786774,899.10803,0.102996826,1.8826665,153.79755,97.21162
2022-11-04 16:00:00,,32.57097,0.005835088,41.06659,0.9842682,19.318909,18.861603,898.72845,0.0,1.9024469,173.68738,97.18936
2022-11-04 17:00:00,,28.129272,0.0058343327,41.13704,0.98760986,19.075714,18.641449,898.00415,0.0,2.030157,185.05745,97.324394
2022-11-04 18:00:00,,27.280487,0.005827709,40.98323,0.98262024,19.045563,18.532532,897.27185,0.0,2.2151854,179.81102,96.8452
2022-11-04 19:00:00,,21.897064,0.0058233296,41.12262,0.9881592,19.12976,18.559235,896.9377,0.0,1.474754,172.00299,96.49932
2022-11-04 20:00:00,,22.087296,0.0058180094,40.97972,0.98002625,19.12976,18.496674,896.9107,0.042438507,1.0084269,156.41208,96.1221
2022-11-04 21:00:00,,23.899048,0.0058114026,40.409866,1.0,19.059265,18.521698,896.83295,0.037670135,1.034804,179.89354,96.69685
2022-11-04 22:00:00,,17.255325,0.0058278046,38.432938,0.9922333,19.549225,18.693329,897.4549,0.013828278,1.2308455,191.3325,94.8053
2022-11-04 23:00:00,,18.644806,0.0058274595,37.880554,0.9959259,19.893951,18.863861,897.8622,0.007390976,2.1385255,176.24289,93.7934
2022-11-05 00:00:00,,93.68036,0.0058381,37.372025,0.98165894,20.62619,18.60083,898.2957,0.03170967,1.3443033,139.7136,88.18249
2022-11-05 01:00:00,,325.81055,0.0058420105,37.353485,0.96354675,21.184479,19.109528,898.6167,0.024557114,1.7860366,126.84064,87.95723
2022-11-05 02:00:00,,569.0786,0.0058475574,37.802963,0.92277527,25.233124,19.942902,898.93335,0.041484833,2.2998369,117.096275,72.527794
2022-11-05 03:00:00,,827.01294,0.005850875,38.52263,0.77693176,25.314117,20.237701,898.55023,0.04720688,2.6094604,74.23552,73.50764
2022-11-05 04:00:00,,979.9512,0.0058414405,39.490616,0.7813873,25.694794,20.061157,898.0018,1.1265278,4.309865,38.958046,71.08386
2022-11-05 05:00:00,,678.551,0.0058121188,40.968597,0.9542084,25.67154,20.753387,897.2243,3.2145977,3.9181108,42.90131,74.28903
2022-11-05 06:00:00,,440.44556,0.0057933843,41.676086,0.91226196,24.035675,20.40689,896.6945,5.7702065,5.209527,56.168842,80.17784
2022-11-05 07:00:00,,409.21045,0.005790638,43.452423,0.9898071,23.612854,20.316986,896.60596,3.0195713,2.7364109,50.52106,81.78784
2022-11-05 08:00:00,,140.39832,0.0057913456,42.2751,0.9473877,21.838837,19.665436,896.0369,2.2585392,1.8157301,17.340788,87.477196
2022-11-05 09:00:00,,240.64667,0.0057983766,41.16542,0.91070557,21.951263,19.736908,895.6763,0.4723072,0.8956819,57.123734,87.265205
2022-11-05 10:00:00,,114.82623,0.0057806317,45.574127,0.8796997,21.426971,19.886932,895.98206,0.8046627,1.8195513,317.28662,90.94905
2022-11-05 11:00:00,,34.87938,0.0057966514,46.078293,0.99276733,21.200287,19.798523,896.9982,0.5841255,0.86866856,343.2289,91.71764
2022-11-05 12:00:00,,43.958664,0.005806747,45.675583,0.9669037,21.097504,19.896637,897.5957,0.14638901,2.54969,127.43921,92.861
2022-11-05 13:00:00,,67.73601,0.0058342805,45.138138,0.94192505,20.767029,19.78836,898.5416,0.32258034,2.6050212,155.29666,94.13293
2022-11-05 14:00:00,,61.300903,0.005852877,44.26999,0.98724365,20.044739,19.512573,898.8504,0.2207756,1.9782274,160.52907,96.753654
2022-11-05 15:00:00,,53.646225,0.005870469,43.310883,0.9837189,20.109467,19.453491,898.94257,0.11396408,2.3403244,179.55081,96.01371
2022-11-05 16:00:00,,56.059387,0.005878429,42.954376,0.97854614,20.254791,19.422058,898.88885,0.018119812,2.8825066,192.88554,94.969154
2022-11-05 17:00:00,,73.703094,0.0058804955,42.7034,0.9959259,20.052002,19.329681,898.2985,0.0030994415,3.3496466,203.92271,95.616516
2022-11-05 18:00:00,,71.4772,0.005881896,42.50963,0.9959259,19.913116,19.212097,897.6552,0.00333786,3.0449655,207.9746,95.73897
2022-11-05 19:00:00,,64.0511,0.0058815246,42.209686,1.0,19.947906,19.157684,896.9588,0.44751167,2.8474813,186.95845,95.20957
2022-11-05 20:00:00,,64.53961,0.0058825654,42.32097,1.0,19.57248,18.736145,896.8605,0.46396255,2.4720302,160.7159,94.922226
2022-11-05 21:00:00,,53.29515,0.005878348,42.316162,1.0,19.538666,18.837067,896.97327,0.6682873,2.1571732,171.61134,95.72355
2022-11-05 22:00:00,,42.950134,0.005863472,41.306427,1.0,20.113586,19.26413,897.29596,0.47516823,2.7260847,233.2197,94.86503
2022-11-05 23:00:00,,62.710144,0.0058646253,41.18608,1.0,20.016815,19.426788,897.32544,0.3285408,3.5921812,207.15242,96.40557
2022-11-06 00:00:00,,135.25287,0.0058707963,42.17295,1.0,19.802094,18.970673,898.15674,0.5636215,2.9186928,185.60663,94.95998
2022-11-06 01:00:00,,247.46367,0.0058405446,43.987495,1.0,19.989777,19.14981,898.9464,1.134634,3.506602,161.4606,94.91645
2022-11-06 02:00:00,,310.2129,0.005798158,45.066948,1.0,22.883575,20.347412,899.40436,1.6334057,3.2556517,157.52054,85.63233
2022-11-06 03:00:00,,320.67944,0.0057618893,44.824844,1.0,22.568634,20.140564,898.98376,2.182722,1.5140921,104.063965,86.175064
2022-11-06 04:00:00,,355.2473,0.0057553267,44.17476,1.0,22.990906,20.492584,898.6906,2.42877,0.9827899,36.639317,85.84324
2022-11-06 05:00:00,,208.242,0.005734721,43.85208,1.0,24.251495,20.916107,897.74585,1.832962,0.4199698,224.17859,81.66821
2022-11-06 06:00:00,,396.437,0.005727804,43.35013,1.0,23.975555,20.25418,896.8693,1.7018318,1.1799191,328.75354,79.71263
2022-11-06 07:00:00,,354.1809,0.005726287,42.42888,0.9981537,24.171051,20.201385,896.02985,3.8833618,2.1556368,0.6030143,78.52587
2022-11-06 08:00:00,,358.44763,0.0057156235,42.21669,0.9981537,22.23703,19.14209,895.4403,1.7457008,1.7217579,4.111013,82.6451
2022-11-06 09:00:00,,294.88867,0.0057243127,41.28174,1.0,22.042145,19.37741,895.1141,0.88119507,0.67274624,135.83366,84.86638
2022-11-06 10:00:00,,111.47458,0.0057761427,40.00949,1.0,20.71103,19.277802,895.7954,0.22053719,0.6846748,356.74368,91.508705
2022-11-06 11:00:00,,33.07428,0.005795215,39.981964,0.9981537,20.421906,19.402618,896.1504,0.13899803,2.7310174,125.02912,93.880554
2022-11-06 12:00:00,,39.822968,0.0058258637,38.688736,1.0,20.667633,19.719147,896.63947,0.028133392,2.941821,123.91468,94.30508
2022-11-06 13:00:00,,27.409134,0.005854424,38.514435,1.0,20.378052,19.677094,897.04913,0.007867813,2.4593875,141.57043,95.75401
2022-11-06 14:00:00,,15.763979,0.0058786976,39.141174,1.0,20.248474,19.484833,897.93616,0.0035762787,0.89819103,164.92004,95.37768
2022-11-06 15:00:00,,19.718185,0.0058887973,39.75821,1.0,20.179535,19.533173,898.2472,0.032424927,0.28383383,123.09034,96.073135
2022-11-06 16:00:00,,25.144806,0.0058936467,39.78888,1.0,20.221558,19.605652,897.96454,0.043153763,0.50628453,194.77205,96.25627
2022-11-06 17:00:00,,24.866776,0.005894934,39.374207,1.0,19.88089,19.365723,897.5335,0.019311905,0.76222163,203.95119,96.85204
2022-11-06 18:00:00,,36.91858,0.005885373,39.52394,1.0,19.704254,19.244263,896.7825,0.049829483,0.7080561,288.3689,97.18125
2022-11-06 19:00:00,,35.97824,0.0058792355,39.11966,1.0,19.669281,19.237946,896.1158,0.044584274,0.13449222,301.3009,97.354095
2022-11-06 20:00:00,,35.444916,0.0058816136,38.974274,1.0,18.870392,18.846832,895.989,0.04887581,0.4270729,316.33417,99.852974
2022-11-06 21:00:00,,38.440582,0.005881819,38.919556,1.0,18.876312,18.832977,896.12573,0.030517578,1.1711496,308.19812,99.72971
2022-11-06 22:00:00,,34.323166,0.0058968486,40.778976,1.0,19.522156,19.143158,895.39667,0.017642975,0.38340965,252.89426,97.669235
2022-11-06 23:00:00,,41.49208,0.0059046415,41.459274,1.0,19.736237,19.321533,896.3808,0.0121593475,0.730217,283.1048,97.45625
2022-11-07 00:00:00,,143.8045,0.005907559,42.26758,0.9938812,20.237518,19.334656,897.4002,0.012397766,3.3087025,9.36083,94.55509
2022-11-07 01:00:00,,309.04858,0.005916766,42.36644,0.9959259,20.74472,19.169434,897.688,0.0500679,2.7523715,30.197336,90.704865
2022-11-07 02:00:00,,601.2212,0.005912556,43.030197,1.0,23.47226,19.088348,897.87634,0.0705719,3.377407,16.30829,76.42922
2022-11-07 03:00:00,,582.6377,0.005893509,43.273727,0.97927856,23.769623,18.984497,897.7665,0.15449524,5.4676266,8.197913,74.587654
2022-11-07 04:00:00,,500.79736,0.0058656996,43.782387,0.99446106,23.955414,19.329315,897.63885,0.12397766,5.0927672,9.35483,75.36091
2022-11-07 05:00:00,,318.8723,0.005843928,43.823486,1.0,23.675385,19.33902,897.2629,1.6281605,5.2571316,1.9454921,76.68736
2022-11-07 06:00:00,,372.5725,0.005836646,43.477264,0.98779297,23.174347,18.852386,896.2626,2.800703,3.2299318,11.750044,76.679016
2022-11-07 07:00:00,,412.18896,0.005838235,43.41092,0.9920349,21.81192,18.653656,895.5316,0.8249283,3.2241251,19.273092,82.26778
2022-11-07 08:00:00,,225.81844,0.0058328835,43.66797,0.9946289,20.649506,18.73764,895.30255,1.7757416,2.3525577,2.9566054,88.81255
2022-11-07 09:00:00,,100.46504,0.005822478,43.757248,1.0,21.470978,19.600739,895.2617,1.177311,2.1323094,345.2424,89.10825
2022-11-07 10:00:00,,103.68565,0.0058106454,43.18445,1.0,20.503754,19.246796,895.4023,0.5066395,2.381502,292.8354,92.50633
2022-11-07 11:00:00,,73.46329,0.0058225496,42.971207,1.0,20.656586,19.479645,895.84235,0.21743774,0.9021908,177.56075,92.976105
2022-11-07 12:00:00,,65.1559,0.0058375336,43.80284,1.0,20.64325,19.559723,896.945,0.6453991,1.0593315,37.546127,93.51669
2022-11-07 13:00:00,,105.30571,0.0058553084,43.934998,1.0,20.725372,19.49118,897.7251,0.29206276,1.7085708,70.74133,92.649475
2022-11-07 14:00:00,,86.15381,0.005873611,42.969254,1.0,19.947235,19.278046,898.13745,0.2670288,1.6424079,92.697235,95.929924
2022-11-07 15:00:00,,61.691605,0.0058899755,42.24495,1.0,19.943146,19.187683,897.79834,0.2875328,1.2140732,104.924065,95.41582
2022-11-07 16:00:00,,58.736206,0.0058968496,42.194458,0.9994507,20.076447,19.280182,897.7458,0.34332275,1.5982746,91.029945,95.178314
2022-11-07 17:00:00,,61.358124,0.005893182,41.696686,1.0,19.828278,18.942932,896.93945,0.4298687,1.3410009,51.24745,94.64198
2022-11-07 18:00:00,,60.042572,0.0058906134,40.947998,1.0,19.534607,18.925873,896.2043,0.35881996,1.1085458,31.093761,96.28008
2022-11-07 19:00:00,,57.12007,0.0058817277,40.259552,1.0,19.52716,18.94754,895.36584,0.28419495,0.5603506,19.070831,96.45501
2022-11-07 20:00:00,,52.817856,0.0058844085,39.553513,1.0,19.174835,18.697662,895.2576,0.18763542,0.7768263,144.89279,97.06567
2022-11-07 21:00:00,,44.03192,0.0058791917,39.096024,0.9940796,19.161041,18.642395,894.9243,0.17356873,0.79213154,159.55556,96.81394
2022-11-07 22:00:00,,28.095398,0.005890535,37.877625,0.9896393,19.713959,18.711853,895.58875,0.029325485,1.0867552,133.67491,93.9494
2022-11-07 23:00:00,,39.743683,0.0058848495,38.13298,0.9979553,19.813538,18.735748,895.8082,0.0371933,1.4904324,91.15306,93.51053
2022-11-08 00:00:00,,116.793015,0.0058874106,38.047745,0.9979553,20.058136,18.817474,896.79205,0.025510788,2.3258462,51.901295,92.57605
2022-11-08 01:00:00,,308.2776,0.005885344,38.16986,0.9959259,20.772522,18.859955,897.1129,0.060796738,3.148163,40.37097,88.81851
2022-11-08 02:00:00,,505.198,0.005874,38.390213,1.0,23.670502,19.355438,897.52344,0.015258789,4.010051,33.273636,76.78831
2022-11-08 03:00:00,,707.77,0.0058538476,39.127502,1.0,23.875824,19.071075,897.56036,0.0038146973,6.281535,13.511382,74.51401
2022-11-08 04:00:00,,647.72363,0.005843794,39.582443,1.0,24.700897,19.158905,897.04736,0.002861023,6.717275,3.989141,71.30784
2022-11-08 05:00:00,,791.6636,0.005835727,40.71794,0.9994507,24.838348,19.418915,896.6512,0.042438507,6.5753016,356.94852,71.87883
2022-11-08 06:00:00,,618.021,0.0058276635,40.603226,0.9953613,25.27768,19.878418,895.3541,0.14019012,7.2246995,341.44507,72.047356
2022-11-08 07:00:00,,430.04565,0.0058210837,42.023357,1.0,23.91867,19.471527,895.2097,0.9083748,6.2349715,350.51974,76.19848
2022-11-08 08:00:00,,282.0572,0.0057960143,42.084473,1.0,21.81607,19.066437,894.7103,1.5220642,5.1863437,336.12274,84.39469
2022-11-08 09:00:00,,168.55353,0.0057681766,42.486374,1.0,21.30954,19.232788,894.77515,0.78964233,2.8594785,339.2014,87.95811
2022-11-08 10:00:00,,157.35233,0.005788692,43.21592,1.0,20.22702,19.387054,895.5577,0.38528442,3.1199546,330.78265,94.92538
2022-11-08 11:00:00,,108.478714,0.005780797,43.172432,1.0,20.242218,19.504974,895.9034,0.13875961,2.835939,340.9014,95.53409
2022-11-08 12:00:00,,86.93059,0.005795298,42.71508,0.9959259,20.408783,19.753082,896.30304,0.15830994,1.4403324,326.42145,96.02421
2022-11-08 13:00:00,,41.105423,0.005810456,42.769257,0.9981537,20.55722,19.874481,896.71075,0.3578663,1.0998756,295.49377,95.867874
2022-11-08 14:00:00,,54.635086,0.005826055,42.762047,0.9959259,20.128448,19.528137,897.37726,0.43821335,0.5332939,199.15164,96.34698
2022-11-08 15:00:00,,50.542114,0.005848606,41.895023,0.9981537,20.118103,19.505402,897.164,0.4901886,2.3034155,173.52596,96.27253
2022-11-08 16:00:00,,61.518387,0.005865645,41.766174,0.9959259,20.39447,19.628448,897.12305,0.6918907,2.7488503,188.81668,95.368614
2022-11-08 17:00:00,,47.73947,0.005868551,41.70307,1.0,20.226318,19.618744,896.6844,0.6222725,1.9264339,197.21817,96.3062
2022-11-08 18:00:00,,30.997147,0.005855985,41.48555,1.0,20.091003,19.510834,896.12354,0.44322014,1.1892344,209.24445,96.46662
2022-11-08 19:00:00,,29.824326,0.005851624,41.12681,0.9940796,20.114288,19.553192,895.5161,0.31208992,1.6603856,206.9955,96.58162
2022-11-08 20:00:00,,30.110657,0.005855413,40.785767,0.9940796,19.748596,19.106323,895.0027,0.333786,2.7651918,198.9799,96.085
2022-11-08 21:00:00,,32.24411,0.005860029,40.538948,0.9959259,19.596527,19.015747,894.9458,0.25749207,2.4860826,188.92328,96.44988
2022-11-08 22:00:00,,33.78293,0.005857683,40.430683,0.9981537,19.824188,19.017761,895.0818,0.15163422,2.8224523,161.71562,95.109
